census_t_1,month_year,total,crime_rate,econ_crime,violent_crime,drug_crime,no_units,stock_units,pop,year,month,treat_post,treat,time_index,first_treat,treat_change,id
17031280400,2003-06-01,15,10.211027910143,14,1,4,0,130,1469,2003,6,1,1,54,33,2,17031280400_2
17031280400,2003-07-01,15,10.211027910143,13,2,3,0,130,1469,2003,7,1,1,55,33,2,17031280400_2
17031280400,2003-08-01,13,8.84955752212389,13,0,2,0,130,1469,2003,8,1,1,56,33,2,17031280400_2
17031280400,2003-09-01,20,13.6147038801906,17,3,1,0,130,1469,2003,9,1,1,57,33,2,17031280400_2
17031280400,2003-10-01,13,8.84955752212389,12,1,0,0,130,1469,2003,10,1,1,58,33,2,17031280400_2
17031280400,2003-11-01,16,10.8917631041525,15,1,1,0,130,1469,2003,11,1,1,59,33,2,17031280400_2
17031280400,2003-12-01,10,6.8073519400953,10,0,4,0,130,1469,2003,12,1,1,60,33,2,17031280400_2
17031280400,2004-01-01,4,2.72294077603812,4,0,0,0,130,1469,2004,1,1,1,61,33,2,17031280400_2
17031280400,2004-02-01,2,1.36147038801906,2,0,0,0,130,1469,2004,2,1,1,62,33,2,17031280400_2
17031280400,2004-03-01,14,9.53029271613342,12,2,1,0,130,1469,2004,3,1,1,63,33,2,17031280400_2
17031280400,2004-04-01,8,5.44588155207624,8,0,0,0,130,1469,2004,4,1,1,64,33,2,17031280400_2
17031280400,2004-05-01,16,10.8917631041525,16,0,3,0,130,1469,2004,5,1,1,65,33,2,17031280400_2
17031280400,2004-06-01,10,6.8073519400953,10,0,0,65,195,1469,2004,6,1,1,66,33,3,17031280400_3
17031280400,2004-07-01,8,5.44588155207624,7,1,0,65,260,1469,2004,7,1,1,67,33,4,17031280400_4
17031280400,2004-08-01,11,7.48808713410483,9,2,7,65,325,1469,2004,8,1,1,68,33,5,17031280400_5
17031280400,2004-09-01,8,5.44588155207624,8,0,2,0,325,1469,2004,9,1,1,69,33,5,17031280400_5
17031280400,2004-10-01,18,12.2532334921715,15,3,3,0,325,1469,2004,10,1,1,70,33,5,17031280400_5
17031280400,2004-11-01,12,8.16882232811436,11,1,3,0,325,1469,2004,11,1,1,71,33,5,17031280400_5
17031280400,2004-12-01,4,2.72294077603812,3,1,1,0,325,1469,2004,12,1,1,72,33,5,17031280400_5
17031280400,2005-01-01,4,2.72294077603812,3,1,2,0,325,1469,2005,1,1,1,73,33,5,17031280400_5
17031280400,2005-02-01,7,4.76514635806671,7,0,2,231,556,1469,2005,2,1,1,74,33,6,17031280400_6
17031280400,2005-03-01,6,4.08441116405718,6,0,0,0,556,1469,2005,3,1,1,75,33,6,17031280400_6
17031280400,2005-04-01,8,5.44588155207624,7,1,8,0,556,1469,2005,4,1,1,76,33,6,17031280400_6
17031280400,2005-05-01,7,4.76514635806671,6,1,3,0,556,1469,2005,5,1,1,77,33,6,17031280400_6
17031280400,2005-06-01,8,5.44588155207624,6,2,2,0,556,1469,2005,6,1,1,78,33,6,17031280400_6
17031010100,2003-06-01,24,4.45186421814135,20,4,17,0,0,5391,2003,6,0,0,54,Inf,0,17031010100_0
17031010100,2003-07-01,29,5.37933593025413,22,7,7,0,0,5391,2003,7,0,0,55,Inf,0,17031010100_0
17031010100,2003-08-01,32,5.9358189575218,30,2,5,0,0,5391,2003,8,0,0,56,Inf,0,17031010100_0
17031010100,2003-09-01,14,2.59692079391579,13,1,13,0,0,5391,2003,9,0,0,57,Inf,0,17031010100_0
17031010100,2003-10-01,23,4.26636987571879,22,1,6,0,0,5391,2003,10,0,0,58,Inf,0,17031010100_0
17031010100,2003-11-01,25,4.6373585605639,24,1,14,0,0,5391,2003,11,0,0,59,Inf,0,17031010100_0
17031010100,2003-12-01,24,4.45186421814135,20,4,11,0,0,5391,2003,12,0,0,60,Inf,0,17031010100_0
17031010100,2004-01-01,15,2.78241513633834,12,3,9,0,0,5391,2004,1,0,0,61,Inf,0,17031010100_0
17031010100,2004-02-01,13,2.41142645149323,11,2,16,0,0,5391,2004,2,0,0,62,Inf,0,17031010100_0
17031010100,2004-03-01,27,5.00834724540902,18,9,18,0,0,5391,2004,3,0,0,63,Inf,0,17031010100_0
17031010100,2004-04-01,19,3.52439250602857,19,0,19,0,0,5391,2004,4,0,0,64,Inf,0,17031010100_0
17031010100,2004-05-01,8,1.48395473938045,8,0,12,0,0,5391,2004,5,0,0,65,Inf,0,17031010100_0
17031010100,2004-06-01,18,3.33889816360601,12,6,8,0,0,5391,2004,6,0,0,66,Inf,0,17031010100_0
17031010100,2004-07-01,20,3.70988684845112,18,2,19,0,0,5391,2004,7,0,0,67,Inf,0,17031010100_0
17031010100,2004-08-01,25,4.6373585605639,21,4,11,0,0,5391,2004,8,0,0,68,Inf,0,17031010100_0
17031010100,2004-09-01,13,2.41142645149323,12,1,8,0,0,5391,2004,9,0,0,69,Inf,0,17031010100_0
17031010100,2004-10-01,21,3.89538119087368,20,1,10,0,0,5391,2004,10,0,0,70,Inf,0,17031010100_0
17031010100,2004-11-01,15,2.78241513633834,13,2,8,0,0,5391,2004,11,0,0,71,Inf,0,17031010100_0
17031010100,2004-12-01,16,2.9679094787609,15,1,8,0,0,5391,2004,12,0,0,72,Inf,0,17031010100_0
17031010100,2005-01-01,19,3.52439250602857,17,2,13,0,0,5391,2005,1,0,0,73,Inf,0,17031010100_0
17031010100,2005-02-01,6,1.11296605453534,5,1,12,0,0,5391,2005,2,0,0,74,Inf,0,17031010100_0
17031010100,2005-03-01,14,2.59692079391579,12,2,15,0,0,5391,2005,3,0,0,75,Inf,0,17031010100_0
17031010100,2005-04-01,15,2.78241513633834,10,5,15,0,0,5391,2005,4,0,0,76,Inf,0,17031010100_0
17031010100,2005-05-01,13,2.41142645149323,12,1,15,0,0,5391,2005,5,0,0,77,Inf,0,17031010100_0
17031010100,2005-06-01,17,3.15340382118345,11,6,14,0,0,5391,2005,6,0,0,78,Inf,0,17031010100_0
17031010300,2003-06-01,25,3.75996390434652,25,0,5,0,0,6649,2003,6,0,0,54,Inf,0,17031010300_0
17031010300,2003-07-01,36,5.41434802225899,33,3,5,0,0,6649,2003,7,0,0,55,Inf,0,17031010300_0
17031010300,2003-08-01,23,3.4591667919988,23,0,4,0,0,6649,2003,8,0,0,56,Inf,0,17031010300_0
17031010300,2003-09-01,27,4.06076101669424,26,1,4,0,0,6649,2003,9,0,0,57,Inf,0,17031010300_0
17031010300,2003-10-01,28,4.2111595728681,26,2,2,0,0,6649,2003,10,0,0,58,Inf,0,17031010300_0
17031010300,2003-11-01,36,5.41434802225899,33,3,6,0,0,6649,2003,11,0,0,59,Inf,0,17031010300_0
17031010300,2003-12-01,33,4.9631523537374,32,1,2,0,0,6649,2003,12,0,0,60,Inf,0,17031010300_0
17031010300,2004-01-01,15,2.25597834260791,13,2,9,0,0,6649,2004,1,0,0,61,Inf,0,17031010300_0
17031010300,2004-02-01,8,1.20318844939089,8,0,2,0,0,6649,2004,2,0,0,62,Inf,0,17031010300_0
17031010300,2004-03-01,21,3.15836967965108,16,5,1,0,0,6649,2004,3,0,0,63,Inf,0,17031010300_0
17031010300,2004-04-01,19,2.85757256730335,16,3,5,0,0,6649,2004,4,0,0,64,Inf,0,17031010300_0
17031010300,2004-05-01,23,3.4591667919988,21,2,3,0,0,6649,2004,5,0,0,65,Inf,0,17031010300_0
17031010300,2004-06-01,26,3.91036246052038,23,3,2,0,0,6649,2004,6,0,0,66,Inf,0,17031010300_0
17031010300,2004-07-01,37,5.56474657843285,34,3,4,0,0,6649,2004,7,0,0,67,Inf,0,17031010300_0
17031010300,2004-08-01,33,4.9631523537374,33,0,5,0,0,6649,2004,8,0,0,68,Inf,0,17031010300_0
17031010300,2004-09-01,25,3.75996390434652,22,3,2,0,0,6649,2004,9,0,0,69,Inf,0,17031010300_0
17031010300,2004-10-01,31,4.66235524138968,29,2,8,0,0,6649,2004,10,0,0,70,Inf,0,17031010300_0
17031010300,2004-11-01,23,3.4591667919988,22,1,5,0,0,6649,2004,11,0,0,71,Inf,0,17031010300_0
17031010300,2004-12-01,23,3.4591667919988,22,1,4,0,0,6649,2004,12,0,0,72,Inf,0,17031010300_0
17031010300,2005-01-01,18,2.70717401112949,17,1,9,0,0,6649,2005,1,0,0,73,Inf,0,17031010300_0
17031010300,2005-02-01,14,2.10557978643405,12,2,4,0,0,6649,2005,2,0,0,74,Inf,0,17031010300_0
17031010300,2005-03-01,13,1.95518123026019,12,1,12,0,0,6649,2005,3,0,0,75,Inf,0,17031010300_0
17031010300,2005-04-01,17,2.55677545495563,14,3,11,0,0,6649,2005,4,0,0,76,Inf,0,17031010300_0
17031010300,2005-05-01,20,3.00797112347721,17,3,13,0,0,6649,2005,5,0,0,77,Inf,0,17031010300_0
17031010300,2005-06-01,14,2.10557978643405,14,0,2,0,0,6649,2005,6,0,0,78,Inf,0,17031010300_0
17031010400,2003-06-01,12,2.25352112676056,12,0,3,0,0,5325,2003,6,0,0,54,Inf,0,17031010400_0
17031010400,2003-07-01,6,1.12676056338028,6,0,2,0,0,5325,2003,7,0,0,55,Inf,0,17031010400_0
17031010400,2003-08-01,18,3.38028169014085,17,1,4,0,0,5325,2003,8,0,0,56,Inf,0,17031010400_0
17031010400,2003-09-01,4,0.751173708920188,4,0,2,0,0,5325,2003,9,0,0,57,Inf,0,17031010400_0
17031010400,2003-10-01,6,1.12676056338028,5,1,1,0,0,5325,2003,10,0,0,58,Inf,0,17031010400_0
17031010400,2003-11-01,15,2.8169014084507,14,1,0,0,0,5325,2003,11,0,0,59,Inf,0,17031010400_0
17031010400,2003-12-01,5,0.938967136150235,4,1,0,0,0,5325,2003,12,0,0,60,Inf,0,17031010400_0
17031010400,2004-01-01,3,0.563380281690141,3,0,2,0,0,5325,2004,1,0,0,61,Inf,0,17031010400_0
17031010400,2004-02-01,6,1.12676056338028,6,0,1,0,0,5325,2004,2,0,0,62,Inf,0,17031010400_0
17031010400,2004-03-01,9,1.69014084507042,9,0,1,0,0,5325,2004,3,0,0,63,Inf,0,17031010400_0
17031010400,2004-04-01,13,2.44131455399061,12,1,2,0,0,5325,2004,4,0,0,64,Inf,0,17031010400_0
17031010400,2004-05-01,8,1.50234741784038,7,1,0,0,0,5325,2004,5,0,0,65,Inf,0,17031010400_0
17031010400,2004-06-01,9,1.69014084507042,8,1,1,0,0,5325,2004,6,0,0,66,Inf,0,17031010400_0
17031010400,2004-07-01,16,3.00469483568075,14,2,5,0,0,5325,2004,7,0,0,67,Inf,0,17031010400_0
17031010400,2004-08-01,9,1.69014084507042,9,0,1,0,0,5325,2004,8,0,0,68,Inf,0,17031010400_0
17031010400,2004-09-01,16,3.00469483568075,14,2,0,0,0,5325,2004,9,0,0,69,Inf,0,17031010400_0
17031010400,2004-10-01,13,2.44131455399061,11,2,0,0,0,5325,2004,10,0,0,70,Inf,0,17031010400_0
17031010400,2004-11-01,6,1.12676056338028,6,0,0,0,0,5325,2004,11,0,0,71,Inf,0,17031010400_0
17031010400,2004-12-01,6,1.12676056338028,6,0,1,0,0,5325,2004,12,0,0,72,Inf,0,17031010400_0
17031010400,2005-01-01,7,1.31455399061033,7,0,3,0,0,5325,2005,1,0,0,73,Inf,0,17031010400_0
17031010400,2005-02-01,8,1.50234741784038,8,0,1,0,0,5325,2005,2,0,0,74,Inf,0,17031010400_0
17031010400,2005-03-01,7,1.31455399061033,7,0,2,0,0,5325,2005,3,0,0,75,Inf,0,17031010400_0
17031010400,2005-04-01,4,0.751173708920188,3,1,0,0,0,5325,2005,4,0,0,76,Inf,0,17031010400_0
17031010400,2005-05-01,11,2.06572769953052,11,0,0,0,0,5325,2005,5,0,0,77,Inf,0,17031010400_0
17031010400,2005-06-01,8,1.50234741784038,8,0,3,0,0,5325,2005,6,0,0,78,Inf,0,17031010400_0
17031010600,2003-06-01,28,3.90080802451937,26,2,6,0,0,7178,2003,6,0,0,54,Inf,0,17031010600_0
17031010600,2003-07-01,19,2.646976873781,18,1,13,0,0,7178,2003,7,0,0,55,Inf,0,17031010600_0
17031010600,2003-08-01,39,5.43326831986626,39,0,11,0,0,7178,2003,8,0,0,56,Inf,0,17031010600_0
17031010600,2003-09-01,25,3.48286430760658,22,3,6,0,0,7178,2003,9,0,0,57,Inf,0,17031010600_0
17031010600,2003-10-01,19,2.646976873781,18,1,11,0,0,7178,2003,10,0,0,58,Inf,0,17031010600_0
17031010600,2003-11-01,22,3.06492059069379,19,3,19,0,0,7178,2003,11,0,0,59,Inf,0,17031010600_0
17031010600,2003-12-01,33,4.59738088604068,29,4,11,0,0,7178,2003,12,0,0,60,Inf,0,17031010600_0
17031010600,2004-01-01,14,1.95040401225968,12,2,10,0,0,7178,2004,1,0,0,61,Inf,0,17031010600_0
17031010600,2004-02-01,35,4.87601003064921,33,2,7,0,0,7178,2004,2,0,0,62,Inf,0,17031010600_0
17031010600,2004-03-01,14,1.95040401225968,12,2,6,0,0,7178,2004,3,0,0,63,Inf,0,17031010600_0
17031010600,2004-04-01,28,3.90080802451937,27,1,12,0,0,7178,2004,4,0,0,64,Inf,0,17031010600_0
17031010600,2004-05-01,32,4.45806631373642,29,3,10,0,0,7178,2004,5,0,0,65,Inf,0,17031010600_0
17031010600,2004-06-01,41,5.71189746447478,39,2,6,0,0,7178,2004,6,0,0,66,Inf,0,17031010600_0
17031010600,2004-07-01,41,5.71189746447478,40,1,16,0,0,7178,2004,7,0,0,67,Inf,0,17031010600_0
17031010600,2004-08-01,44,6.12984118138757,38,6,11,0,0,7178,2004,8,0,0,68,Inf,0,17031010600_0
17031010600,2004-09-01,27,3.7614934522151,23,4,10,0,0,7178,2004,9,0,0,69,Inf,0,17031010600_0
17031010600,2004-10-01,25,3.48286430760658,24,1,18,0,0,7178,2004,10,0,0,70,Inf,0,17031010600_0
17031010600,2004-11-01,25,3.48286430760658,24,1,6,0,0,7178,2004,11,0,0,71,Inf,0,17031010600_0
17031010600,2004-12-01,18,2.50766230147673,18,0,9,0,0,7178,2004,12,0,0,72,Inf,0,17031010600_0
17031010600,2005-01-01,18,2.50766230147673,15,3,16,0,0,7178,2005,1,0,0,73,Inf,0,17031010600_0
17031010600,2005-02-01,23,3.20423516299805,19,4,15,0,0,7178,2005,2,0,0,74,Inf,0,17031010600_0
17031010600,2005-03-01,16,2.22903315686821,15,1,7,0,0,7178,2005,3,0,0,75,Inf,0,17031010600_0
17031010600,2005-04-01,24,3.34354973530231,22,2,5,0,0,7178,2005,4,0,0,76,Inf,0,17031010600_0
17031010600,2005-05-01,24,3.34354973530231,23,1,3,0,0,7178,2005,5,0,0,77,Inf,0,17031010600_0
17031010600,2005-06-01,21,2.92560601838952,19,2,6,0,0,7178,2005,6,0,0,78,Inf,0,17031010600_0
17031010800,2003-06-01,21,3.92817059483726,19,2,6,0,0,5346,2003,6,0,0,54,Inf,0,17031010800_0
17031010800,2003-07-01,21,3.92817059483726,20,1,7,0,0,5346,2003,7,0,0,55,Inf,0,17031010800_0
17031010800,2003-08-01,27,5.05050505050505,21,6,5,0,0,5346,2003,8,0,0,56,Inf,0,17031010800_0
17031010800,2003-09-01,21,3.92817059483726,17,4,13,0,0,5346,2003,9,0,0,57,Inf,0,17031010800_0
17031010800,2003-10-01,9,1.68350168350168,7,2,5,0,0,5346,2003,10,0,0,58,Inf,0,17031010800_0
17031010800,2003-11-01,19,3.55405910961467,17,2,8,0,0,5346,2003,11,0,0,59,Inf,0,17031010800_0
17031010800,2003-12-01,16,2.99289188178077,15,1,3,0,0,5346,2003,12,0,0,60,Inf,0,17031010800_0
17031010800,2004-01-01,13,2.43172465394688,13,0,2,0,0,5346,2004,1,0,0,61,Inf,0,17031010800_0
17031010800,2004-02-01,14,2.61878039655817,11,3,6,0,0,5346,2004,2,0,0,62,Inf,0,17031010800_0
17031010800,2004-03-01,19,3.55405910961467,17,2,4,0,0,5346,2004,3,0,0,63,Inf,0,17031010800_0
17031010800,2004-04-01,15,2.80583613916947,11,4,5,0,0,5346,2004,4,0,0,64,Inf,0,17031010800_0
17031010800,2004-05-01,16,2.99289188178077,13,3,4,0,0,5346,2004,5,0,0,65,Inf,0,17031010800_0
17031010800,2004-06-01,15,2.80583613916947,9,6,6,0,0,5346,2004,6,0,0,66,Inf,0,17031010800_0
17031010800,2004-07-01,15,2.80583613916947,14,1,4,0,0,5346,2004,7,0,0,67,Inf,0,17031010800_0
17031010800,2004-08-01,34,6.35989524878414,30,4,3,0,0,5346,2004,8,0,0,68,Inf,0,17031010800_0
17031010800,2004-09-01,27,5.05050505050505,24,3,15,0,0,5346,2004,9,0,0,69,Inf,0,17031010800_0
17031010800,2004-10-01,10,1.87055742611298,10,0,10,0,0,5346,2004,10,0,0,70,Inf,0,17031010800_0
17031010800,2004-11-01,23,4.30228208005986,19,4,6,0,0,5346,2004,11,0,0,71,Inf,0,17031010800_0
17031010800,2004-12-01,19,3.55405910961467,18,1,1,0,0,5346,2004,12,0,0,72,Inf,0,17031010800_0
17031010800,2005-01-01,16,2.99289188178077,14,2,6,0,0,5346,2005,1,0,0,73,Inf,0,17031010800_0
17031010800,2005-02-01,10,1.87055742611298,7,3,3,0,0,5346,2005,2,0,0,74,Inf,0,17031010800_0
17031010800,2005-03-01,4,0.748222970445193,4,0,4,0,0,5346,2005,3,0,0,75,Inf,0,17031010800_0
17031010800,2005-04-01,10,1.87055742611298,9,1,12,0,0,5346,2005,4,0,0,76,Inf,0,17031010800_0
17031010800,2005-05-01,13,2.43172465394688,12,1,6,0,0,5346,2005,5,0,0,77,Inf,0,17031010800_0
17031010800,2005-06-01,23,4.30228208005986,19,4,4,0,0,5346,2005,6,0,0,78,Inf,0,17031010800_0
17031010900,2003-06-01,3,2.61780104712042,3,0,0,0,0,1146,2003,6,0,0,54,Inf,0,17031010900_0
17031010900,2003-07-01,5,4.3630017452007,5,0,0,0,0,1146,2003,7,0,0,55,Inf,0,17031010900_0
17031010900,2003-08-01,4,3.49040139616056,3,1,0,0,0,1146,2003,8,0,0,56,Inf,0,17031010900_0
17031010900,2003-09-01,6,5.23560209424084,5,1,0,0,0,1146,2003,9,0,0,57,Inf,0,17031010900_0
17031010900,2003-10-01,5,4.3630017452007,4,1,0,0,0,1146,2003,10,0,0,58,Inf,0,17031010900_0
17031010900,2003-11-01,2,1.74520069808028,2,0,1,0,0,1146,2003,11,0,0,59,Inf,0,17031010900_0
17031010900,2003-12-01,4,3.49040139616056,4,0,1,0,0,1146,2003,12,0,0,60,Inf,0,17031010900_0
17031010900,2004-01-01,5,4.3630017452007,4,1,0,0,0,1146,2004,1,0,0,61,Inf,0,17031010900_0
17031010900,2004-02-01,7,6.10820244328098,7,0,2,0,0,1146,2004,2,0,0,62,Inf,0,17031010900_0
17031010900,2004-03-01,0,0,0,0,0,0,0,1146,2004,3,0,0,63,Inf,0,17031010900_0
17031010900,2004-04-01,5,4.3630017452007,5,0,0,0,0,1146,2004,4,0,0,64,Inf,0,17031010900_0
17031010900,2004-05-01,9,7.85340314136126,9,0,0,0,0,1146,2004,5,0,0,65,Inf,0,17031010900_0
17031010900,2004-06-01,5,4.3630017452007,5,0,1,0,0,1146,2004,6,0,0,66,Inf,0,17031010900_0
17031010900,2004-07-01,3,2.61780104712042,3,0,1,0,0,1146,2004,7,0,0,67,Inf,0,17031010900_0
17031010900,2004-08-01,5,4.3630017452007,5,0,0,0,0,1146,2004,8,0,0,68,Inf,0,17031010900_0
17031010900,2004-09-01,4,3.49040139616056,4,0,0,0,0,1146,2004,9,0,0,69,Inf,0,17031010900_0
17031010900,2004-10-01,4,3.49040139616056,4,0,0,0,0,1146,2004,10,0,0,70,Inf,0,17031010900_0
17031010900,2004-11-01,7,6.10820244328098,7,0,0,0,0,1146,2004,11,0,0,71,Inf,0,17031010900_0
17031010900,2004-12-01,2,1.74520069808028,2,0,0,0,0,1146,2004,12,0,0,72,Inf,0,17031010900_0
17031010900,2005-01-01,1,0.87260034904014,1,0,0,0,0,1146,2005,1,0,0,73,Inf,0,17031010900_0
17031010900,2005-02-01,5,4.3630017452007,4,1,0,0,0,1146,2005,2,0,0,74,Inf,0,17031010900_0
17031010900,2005-03-01,4,3.49040139616056,4,0,0,0,0,1146,2005,3,0,0,75,Inf,0,17031010900_0
17031010900,2005-04-01,3,2.61780104712042,3,0,0,0,0,1146,2005,4,0,0,76,Inf,0,17031010900_0
17031010900,2005-05-01,6,5.23560209424084,5,1,3,0,0,1146,2005,5,0,0,77,Inf,0,17031010900_0
17031010900,2005-06-01,5,4.3630017452007,5,0,0,0,0,1146,2005,6,0,0,78,Inf,0,17031010900_0
17031020100,2003-06-01,6,1.65107319757843,6,0,0,0,0,3634,2003,6,0,0,54,Inf,0,17031020100_0
17031020100,2003-07-01,10,2.75178866263071,9,1,4,0,0,3634,2003,7,0,0,55,Inf,0,17031020100_0
17031020100,2003-08-01,12,3.30214639515685,12,0,1,0,0,3634,2003,8,0,0,56,Inf,0,17031020100_0
17031020100,2003-09-01,8,2.20143093010457,7,1,0,0,0,3634,2003,9,0,0,57,Inf,0,17031020100_0
17031020100,2003-10-01,8,2.20143093010457,8,0,0,0,0,3634,2003,10,0,0,58,Inf,0,17031020100_0
17031020100,2003-11-01,7,1.9262520638415,6,1,0,0,0,3634,2003,11,0,0,59,Inf,0,17031020100_0
17031020100,2003-12-01,8,2.20143093010457,8,0,1,0,0,3634,2003,12,0,0,60,Inf,0,17031020100_0
17031020100,2004-01-01,7,1.9262520638415,6,1,2,0,0,3634,2004,1,0,0,61,Inf,0,17031020100_0
17031020100,2004-02-01,7,1.9262520638415,7,0,1,0,0,3634,2004,2,0,0,62,Inf,0,17031020100_0
17031020100,2004-03-01,9,2.47660979636764,9,0,0,0,0,3634,2004,3,0,0,63,Inf,0,17031020100_0
17031020100,2004-04-01,10,2.75178866263071,9,1,0,0,0,3634,2004,4,0,0,64,Inf,0,17031020100_0
17031020100,2004-05-01,13,3.57732526141992,13,0,4,0,0,3634,2004,5,0,0,65,Inf,0,17031020100_0
17031020100,2004-06-01,11,3.02696752889378,9,2,0,0,0,3634,2004,6,0,0,66,Inf,0,17031020100_0
17031020100,2004-07-01,10,2.75178866263071,10,0,0,0,0,3634,2004,7,0,0,67,Inf,0,17031020100_0
17031020100,2004-08-01,12,3.30214639515685,11,1,1,0,0,3634,2004,8,0,0,68,Inf,0,17031020100_0
17031020100,2004-09-01,8,2.20143093010457,8,0,0,0,0,3634,2004,9,0,0,69,Inf,0,17031020100_0
17031020100,2004-10-01,13,3.57732526141992,12,1,0,0,0,3634,2004,10,0,0,70,Inf,0,17031020100_0
17031020100,2004-11-01,13,3.57732526141992,13,0,1,0,0,3634,2004,11,0,0,71,Inf,0,17031020100_0
17031020100,2004-12-01,11,3.02696752889378,11,0,0,0,0,3634,2004,12,0,0,72,Inf,0,17031020100_0
17031020100,2005-01-01,4,1.10071546505228,4,0,0,0,0,3634,2005,1,0,0,73,Inf,0,17031020100_0
17031020100,2005-02-01,7,1.9262520638415,7,0,1,0,0,3634,2005,2,0,0,74,Inf,0,17031020100_0
17031020100,2005-03-01,5,1.37589433131536,4,1,0,0,0,3634,2005,3,0,0,75,Inf,0,17031020100_0
17031020100,2005-04-01,9,2.47660979636764,8,1,1,0,0,3634,2005,4,0,0,76,Inf,0,17031020100_0
17031020100,2005-05-01,12,3.30214639515685,11,1,0,0,0,3634,2005,5,0,0,77,Inf,0,17031020100_0
17031020100,2005-06-01,14,3.85250412768299,12,2,1,0,0,3634,2005,6,0,0,78,Inf,0,17031020100_0
17031020200,2003-06-01,28,4.41014332965821,26,2,3,0,0,6349,2003,6,0,0,54,Inf,0,17031020200_0
17031020200,2003-07-01,27,4.25263821074185,27,0,0,0,0,6349,2003,7,0,0,55,Inf,0,17031020200_0
17031020200,2003-08-01,37,5.8276893999055,36,1,0,0,0,6349,2003,8,0,0,56,Inf,0,17031020200_0
17031020200,2003-09-01,30,4.72515356749094,30,0,1,0,0,6349,2003,9,0,0,57,Inf,0,17031020200_0
17031020200,2003-10-01,33,5.19766892424004,32,1,3,0,0,6349,2003,10,0,0,58,Inf,0,17031020200_0
17031020200,2003-11-01,23,3.62261773507639,23,0,0,0,0,6349,2003,11,0,0,59,Inf,0,17031020200_0
17031020200,2003-12-01,21,3.30760749724366,18,3,1,0,0,6349,2003,12,0,0,60,Inf,0,17031020200_0
17031020200,2004-01-01,20,3.1501023783273,19,1,3,0,0,6349,2004,1,0,0,61,Inf,0,17031020200_0
17031020200,2004-02-01,23,3.62261773507639,21,2,2,0,0,6349,2004,2,0,0,62,Inf,0,17031020200_0
17031020200,2004-03-01,24,3.78012285399275,24,0,1,0,0,6349,2004,3,0,0,63,Inf,0,17031020200_0
17031020200,2004-04-01,23,3.62261773507639,23,0,5,0,0,6349,2004,4,0,0,64,Inf,0,17031020200_0
17031020200,2004-05-01,25,3.93762797290912,24,1,0,0,0,6349,2004,5,0,0,65,Inf,0,17031020200_0
17031020200,2004-06-01,33,5.19766892424004,33,0,2,0,0,6349,2004,6,0,0,66,Inf,0,17031020200_0
17031020200,2004-07-01,35,5.51267916207277,35,0,1,0,0,6349,2004,7,0,0,67,Inf,0,17031020200_0
17031020200,2004-08-01,36,5.67018428098913,35,1,0,0,0,6349,2004,8,0,0,68,Inf,0,17031020200_0
17031020200,2004-09-01,38,5.98519451882186,34,4,0,0,0,6349,2004,9,0,0,69,Inf,0,17031020200_0
17031020200,2004-10-01,24,3.78012285399275,24,0,0,0,0,6349,2004,10,0,0,70,Inf,0,17031020200_0
17031020200,2004-11-01,24,3.78012285399275,24,0,3,0,0,6349,2004,11,0,0,71,Inf,0,17031020200_0
17031020200,2004-12-01,28,4.41014332965821,28,0,1,0,0,6349,2004,12,0,0,72,Inf,0,17031020200_0
17031020200,2005-01-01,28,4.41014332965821,28,0,1,0,0,6349,2005,1,0,0,73,Inf,0,17031020200_0
17031020200,2005-02-01,26,4.09513309182548,25,1,6,0,0,6349,2005,2,0,0,74,Inf,0,17031020200_0
17031020200,2005-03-01,17,2.6775870215782,17,0,5,0,0,6349,2005,3,0,0,75,Inf,0,17031020200_0
17031020200,2005-04-01,28,4.41014332965821,27,1,0,0,0,6349,2005,4,0,0,76,Inf,0,17031020200_0
17031020200,2005-05-01,30,4.72515356749094,30,0,1,0,0,6349,2005,5,0,0,77,Inf,0,17031020200_0
17031020200,2005-06-01,17,2.6775870215782,15,2,6,0,0,6349,2005,6,0,0,78,Inf,0,17031020200_0
17031020400,2003-06-01,10,2.48508946322068,10,0,1,0,0,4024,2003,6,0,0,54,Inf,0,17031020400_0
17031020400,2003-07-01,15,3.72763419483101,15,0,0,0,0,4024,2003,7,0,0,55,Inf,0,17031020400_0
17031020400,2003-08-01,10,2.48508946322068,9,1,0,0,0,4024,2003,8,0,0,56,Inf,0,17031020400_0
17031020400,2003-09-01,3,0.745526838966203,3,0,1,0,0,4024,2003,9,0,0,57,Inf,0,17031020400_0
17031020400,2003-10-01,12,2.98210735586481,11,1,0,0,0,4024,2003,10,0,0,58,Inf,0,17031020400_0
17031020400,2003-11-01,5,1.24254473161034,5,0,0,0,0,4024,2003,11,0,0,59,Inf,0,17031020400_0
17031020400,2003-12-01,8,1.98807157057654,7,1,0,0,0,4024,2003,12,0,0,60,Inf,0,17031020400_0
17031020400,2004-01-01,1,0.248508946322068,1,0,3,0,0,4024,2004,1,0,0,61,Inf,0,17031020400_0
17031020400,2004-02-01,7,1.73956262425447,6,1,1,0,0,4024,2004,2,0,0,62,Inf,0,17031020400_0
17031020400,2004-03-01,4,0.99403578528827,2,2,0,0,0,4024,2004,3,0,0,63,Inf,0,17031020400_0
17031020400,2004-04-01,3,0.745526838966203,3,0,0,0,0,4024,2004,4,0,0,64,Inf,0,17031020400_0
17031020400,2004-05-01,2,0.497017892644135,2,0,0,0,0,4024,2004,5,0,0,65,Inf,0,17031020400_0
